Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
4222.0,Wait,Resolve ticket,Closed,,,,,,,,,,,,
4223.0,Insert ticket,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
4224.0,Assign seriousness,Take in charge ticket,Wait,Wait,Resolve ticket,Closed,,,,,,,,,
4225.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
4226.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4227.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4228.0,Assign seriousness,Resolve ticket,Closed,,,,,,,,,,,,
4229.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4230.0,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,
4231.0,Assign seriousness,Take in charge ticket,Resolve ticket,Resolve ticket,Closed,,,,,,,,,,
4232.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4233.0,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,
4234.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
4235.0,Assign seriousness,Take in charge ticket,Resolve ticket,Resolve ticket,Closed,,,,,,,,,,
4236.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4237.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
4238.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4239.0,Assign seriousness,Take in charge ticket,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
4240.0,Assign seriousness,Take in charge ticket,Resolve ticket,,,,,,,,,,,,
4241.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
4242.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4243.0,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,
4244.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4245.0,Assign seriousness,Resolve ticket,Closed,,,,,,,,,,,,
4246.0,Insert ticket,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
4247.0,Assign seriousness,Take in charge ticket,Resolve ticket,Resolve ticket,Closed,,,,,,,,,,
4248.0,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,,
4249.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
4250.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4251.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4252.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4253.0,Assign seriousness,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,,
4254.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4255.0,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,
4256.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4257.0,Assign seriousness,Take in charge ticket,,Closed,,,,,,,,,,,
4258.0,Assign seriousness,Take in charge ticket,Resolve ticket,Resolve ticket,Closed,,,,,,,,,,
4259.0,Assign seriousness,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
4260.0,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Wait,Take in charge ticket,Wait,,Resolve ticket,Closed,,,,,
4261.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4262.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4263.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4264.0,Assign seriousness,Assign seriousness,Take in charge ticket,Resolve ticket,Take in charge ticket,Resolve ticket,Closed,Closed,,,,,,,
4265.0,Insert ticket,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,,
4266.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4267.0,Assign seriousness,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
4268.0,Assign seriousness,Take in charge ticket,Resolve ticket,Resolve ticket,Closed,,,,,,,,,,
4269.0,Assign seriousness,Resolve ticket,Closed,,,,,,,,,,,,
4270.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4271.0,Assign seriousness,Resolve ticket,Closed,,,,,,,,,,,,
4272.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4273.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4274.0,Assign seriousness,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
4275.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4276.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4277.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4278.0,Assign seriousness,Resolve ticket,Closed,,,,,,,,,,,,
4279.0,Assign seriousness,Take in charge ticket,Resolve ticket,Resolve ticket,Closed,,,,,,,,,,
4280.0,Assign seriousness,Take in charge ticket,,Wait,Resolve ticket,Closed,,,,,,,,,
4281.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
4282.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4283.0,Assign seriousness,,Resolve ticket,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,
4284.0,Assign seriousness,Take in charge ticket,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
4285.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
4286.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4287.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4288.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4289.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
4290.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4291.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4292.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4293.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4294.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
4295.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4296.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4297.0,Assign seriousness,Resolve ticket,Resolve ticket,Closed,,,,,,,,,,,
4298.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4299.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4300.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4301.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4302.0,Assign seriousness,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
4303.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
4304.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4305.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4306.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
4307.0,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,
4308.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4309.0,,Assign seriousness,Take in charge ticket,Resolve ticket,Resolve ticket,Resolve ticket,Closed,,,,,,,,
4310.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
4311.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4312.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4313.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4314.0,,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4315.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4316.0,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,
4317.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
4318.0,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,
4319.0,Assign seriousness,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
4320.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4321.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4322.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4323.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4324.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4325.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4326.0,,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4327.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4328.0,Assign seriousness,Take in charge ticket,Require upgrade,Resolve ticket,Closed,,,,,,,,,,
4329.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4330.0,Assign seriousness,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
4331.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
4332.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
4333.0,Assign seriousness,Take in charge ticket,Take in charge ticket,Wait,Wait,Resolve ticket,Closed,,,,,,,,
,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4335.0,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,
4336.0,Assign seriousness,Resolve ticket,Resolve ticket,Closed,,,,,,,,,,,
4337.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4338.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
4339.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4340.0,Assign seriousness,Take in charge ticket,Require upgrade,Resolve ticket,Closed,,,,,,,,,,
4341.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4342.0,Assign seriousness,Assign seriousness,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,
4343.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4344.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
4345.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4346.0,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,,
4347.0,Assign seriousness,Take in charge ticket,,Closed,,,,,,,,,,,
4348.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
4349.0,Assign seriousness,Resolve ticket,Resolve ticket,Closed,,,,,,,,,,,
4350.0,Assign seriousness,Resolve ticket,Closed,,,,,,,,,,,,
4351.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4352.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4353.0,Insert ticket,Assign seriousness,Take in charge ticket,Resolve ticket,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,
4354.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4355.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4356.0,Assign seriousness,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,,
4357.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4359.0,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,
,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4361.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4362.0,Assign seriousness,Take in charge ticket,Resolve ticket,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,
4363.0,Assign seriousness,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
4364.0,Assign seriousness,Take in charge ticket,Resolve ticket,Resolve ticket,Closed,,,,,,,,,,
4365.0,Assign seriousness,Assign seriousness,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,
4366.0,Assign seriousness,Resolve ticket,Closed,,,,,,,,,,,,
4367.0,Assign seriousness,Take in charge ticket,Require upgrade,Resolve ticket,Closed,,,,,,,,,,
4368.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4369.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4370.0,Assign seriousness,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
4371.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4372.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4373.0,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,
4374.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4375.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4376.0,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,
4377.0,Assign seriousness,Take in charge ticket,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
4378.0,Assign seriousness,Take in charge ticket,Wait,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,,
4379.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4380.0,Assign seriousness,Take in charge ticket,Wait,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,,
4381.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4382.0,Assign seriousness,Take in charge ticket,Wait,Wait,Resolve ticket,Closed,,,,,,,,,
4383.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4384.0,Assign seriousness,Take in charge ticket,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
4385.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
4386.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4387.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
4388.0,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,
4389.0,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,
4390.0,,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
4391.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4392.0,Assign seriousness,Take in charge ticket,Take in charge ticket,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,
4393.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4394.0,Assign seriousness,Take in charge ticket,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
4395.0,Assign seriousness,Wait,Resolve ticket,Resolve ticket,Closed,,,,,,,,,,
4396.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4397.0,Assign seriousness,Wait,Resolve ticket,Closed,,,,,,,,,,,
4398.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4399.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
4400.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4401.0,Assign seriousness,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
4402.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
4403.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4404.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
4405.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
4406.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4407.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4408.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4409.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
4410.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4411.0,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,,
4412.0,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Take in charge ticket,Resolve ticket,Closed,,,,,,,
4413.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4414.0,Assign seriousness,,Resolve ticket,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,
4415.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4416.0,Assign seriousness,Take in charge ticket,Resolve ticket,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,
4417.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4418.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4419.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4420.0,Assign seriousness,Assign seriousness,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,
4421.0,,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4422.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4423.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4424.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4425.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4426.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4427.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4428.0,Assign seriousness,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
4429.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4430.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4431.0,Assign seriousness,Take in charge ticket,Wait,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,
4432.0,Assign seriousness,Take in charge ticket,Wait,Wait,Resolve ticket,Closed,,,,,,,,,
4433.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4434.0,Assign seriousness,Take in charge ticket,Wait,Resolve ticket,Closed,,,,,,,,,,
4435.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
4436.0,Assign seriousness,Take in charge ticket,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,
4437.0,Assign seriousness,,Wait,Resolve ticket,Closed,,,,,,,,,,
4438.0,Assign seriousness,Take in charge ticket,Resolve ticket,Closed,,,,,,,,,,,
